retention_1_p30,retention_7_p30,retention_1_p40,retention_1_diff_pp,retention_7_p40,retention_7_diff_pp
45.11249152780533,19.078303191472063,43.9818944517916,-1.130597076013734,18.301238298398157,-0.777064893073906
44.89591868538696,19.125193755356737,44.250143708484465,-0.6457749769024912,18.42018730406272,-0.7050064512940185
44.549995955833396,19.17985563483368,44.19079136054763,-0.35920459528577253,18.164079828733882,-1.0157758060997972
45.00548600715612,19.057777916197473,44.151194417993956,-0.8542915891621705,18.20263431162133,-0.8551436045761446
44.94033125219649,19.27333230762972,44.58552517743785,-0.3548060747586401,18.243895431273344,-1.0294368763563737
44.73328997713582,18.946901573900522,44.21098657230328,-0.5223034048325415,17.884143912715977,-1.0627576611845462
45.12922670003391,18.976919831074643,43.81925022887891,-1.309976471155,18.223581406891093,-0.75333842418355
44.992355599539344,19.295422878038817,44.30304082325053,-0.689314776288813,18.258103581764306,-1.0373192962745108
44.76755544563739,19.079226855389024,44.708615737106264,-0.05893970853112496,17.866053569220234,-1.2131732861687867
45.03858941875891,18.87880506965354,44.093052004698464,-0.9455374140604489,18.330920411455693,-0.5478846581978475
44.98114382246202,19.110490041906814,44.27446140833727,-0.7066824141247541,18.332672998589196,-0.7778170433176163
44.71733422689206,18.91135889646554,44.05809635414419,-0.6592378727478754,18.13173815898169,-0.7796207374838465
44.95959666491192,18.71448540769299,43.97732386700556,-0.9822727979063639,18.178975477999096,-0.5355099296938948
44.87737314096379,18.88689619451328,44.377563787054,-0.49980935390978587,18.02658688787087,-0.8603093066424095
44.91149374961935,18.80514293647783,44.065032406831264,-0.8464613427880907,18.355885163293657,-0.44925777318417237
44.5656645492758,18.90948803354379,44.509947580985205,-0.0557169682905978,18.42832698623248,-0.4811610473113098
44.763507856766,18.938422270943256,44.03752091131232,-0.7259869454536771,17.87896592896564,-1.0594563419776133
44.796647477279464,19.486065762661557,44.36331075405741,-0.43333672322204975,17.952911701789827,-1.5331540608717305
44.749184776243595,18.970337466665626,44.192600621961034,-0.5565841542825578,18.16956587313287,-0.8007715935327564
45.09681331686796,19.13228622224364,44.39853899386852,-0.698274322999437,18.422980411340635,-0.7093058109030048
45.240677547744255,19.03664984265836,44.09984620076782,-1.1408313469764342,18.324316643888572,-0.7123331987697878
44.38185860575048,18.844578311257308,44.246983677850636,-0.1348749278998418,18.279248153338454,-0.5653301579188558
45.22447517494776,19.314468873298978,44.515397489794424,-0.709077685153342,18.236228822916694,-1.0782400503822815
44.997330873591714,18.929023603018365,44.25747303360809,-0.7398578399836153,18.14055341060278,-0.7884701924155857
45.0894084112569,18.96618472566482,44.170807507307785,-0.9186009039491128,18.268306458151468,-0.6978782675133521
44.41160773760066,19.481369100719213,44.34320631415806,-0.06840142344259892,18.25058355135161,-1.2307855493676023
44.68460435584654,18.935697385733945,44.39159739424277,-0.29300696160377004,18.595876214785463,-0.3398211709484844
44.63225045415521,18.96599405695931,44.31320279428845,-0.31904765986676686,17.897461746253956,-1.0685323107053528
45.0764254558764,19.321503920796946,43.86501776091129,-1.2114076949650998,18.514472193274937,-0.807031727522009
44.69860930604174,18.83240542030635,44.176040003993165,-0.5225693020485755,18.20477499587519,-0.6276304244311581
44.925216066451775,19.13820240133754,44.116825923938706,-0.8083901425130657,18.276410297750868,-0.8617921035866727
44.39739492911026,18.904917726181523,44.202625914880834,-0.19476901422942894,18.236241228499754,-0.6686764976817694
44.676726837025356,19.197019862969903,44.10416326314025,-0.5725635738851043,18.37159910945875,-0.8254207535111524
44.91374075503653,19.055440730640566,43.82306978053537,-1.0906709745011567,17.806675932108178,-1.2487647985323895
44.78334091828201,19.157760358047998,44.07020240026623,-0.7131385180157712,18.261998605675434,-0.8957617523725647
44.51262988556275,19.1671395763038,44.39182698327524,-0.12080290228751456,18.46719835373536,-0.6999412225684398
45.06895228530944,18.84695665606181,44.082840684505946,-0.9861116008034965,18.21917681156969,-0.6277798444921212
44.87147346471531,18.989624305011212,44.438300016236674,-0.43317344847863537,17.91668378826208,-1.0729405167491297
45.16501782066459,18.867043466365207,44.33354894708291,-0.8314688735816811,18.199550508675433,-0.6674929576897748
44.884786770580746,19.221429301922814,44.21361531299548,-0.6711714575852623,18.161204183461027,-1.0602251184617884
44.67303199686156,18.82211090574562,44.38441997106357,-0.2886120257979907,18.07955558789262,-0.7425553178529998
44.30989927317533,19.031302696377974,44.46033009427623,0.15043082110089423,18.25956305069515,-0.7717396456828257
44.48130288699726,19.322859098171673,44.29489411945877,-0.18640876753849844,18.058721655949565,-1.2641374422221074
44.61649673143946,18.860573575383537,44.24957423328841,-0.3669224981510455,18.233281412123016,-0.6272921632605205
44.80667267487178,18.89414881255704,44.38012401023125,-0.4265486646405303,18.24648592457106,-0.6476628879859836
44.94847439703584,19.012409215512733,43.96801277374106,-0.980461623294776,18.062915402665187,-0.9494938128475461
45.121447966508086,19.03696068620164,44.25959440213801,-0.8618535643700742,18.465588168471236,-0.5713725177304035
44.93977838675583,19.060650603489528,43.55315970671964,-1.386618680036189,18.264133660491886,-0.796516942997641
45.00177574932248,19.071109367486592,44.07231300171952,-0.929462747602966,18.097049249041454,-0.9740601184451386
45.11267877987519,19.152150030958754,44.64373160120994,-0.46894717866524105,18.312334997198505,-0.8398150337602495
44.80855550034629,19.10312288692475,44.19560738179805,-0.6129481185482399,18.09685715873496,-1.0062657281897898
44.22901102579072,19.04280797068622,44.160715621681696,-0.06829540410902002,18.184703129430602,-0.8581048412556164
44.68267616001904,18.93510429186234,43.99591439607184,-0.6867617639472023,18.255813295482245,-0.6792909963800942
44.82379069020682,18.790513880893997,44.07902306219149,-0.7447676280153359,18.104997746683598,-0.6855161342103983
44.52282462682358,19.23422047214821,44.22198451558374,-0.3008401112398362,18.366516998170855,-0.8677034739773548
45.07853342379788,18.64688872115888,44.63134005679848,-0.4471933669993988,18.34761332826423,-0.299275392894649
44.50601982501816,18.893979075064845,44.38784233457373,-0.11817749044442105,18.27361559453247,-0.6203634805323766
